_id,title,description,discounts,discountValue,price,currency,available,pieces,promotional,editorContent,width,height,weight,status,sku,mainImage,additionalImages,mainCategory,subCategory,series,tags,vendorId,approved,createdAt,materials,attributes,featured,isStock,threeDiaLinkHor,threeDiaLinkVer,metaTitle,metaDescription,metaTags
6638b1b006e373ba5480993e,Creative Furniture Sopa Design Bench with Storage cum Ottoman an Attractive Statement Piece with Velvet Upholstery,"   The Sopa Design by Creative Furniture. 
 This Ottoman/Bench with storage is one of the most smart space focal attractive furniture piece within the Creative Furniture catalog.",TRUE,1000,3333,AED,0,0,Discount,"<p>   The Sopa Design by Creative Furniture. </p><p> This Ottoman/Bench with storage is one of the most smart space focal attractive furniture piece within the Creative Furniture catalog.</p><p> Such an ottoman is a prime example of an innovative design that successfully meets the requirements of modern families with elegant interiors. Ottoman is a truly versatile piece that can elevate both formal and casual living spaces.Frame crafted from Solid Wood provides support for the thick bench cushion. with Velvet Upholstery Upholstered seat cushion as per design has a High-density rebound foam filled.Assuring endurance and sturdiness, this bundle of the spacious unit frame crafted from engineered wood and internals in MDF sheet of Egger/Emilam/Danube sheets&nbsp;as per design.</p><p> Make sure the finish is determined after the design selection.You may pick any single upholstery fabric for this product from the color spectrum below.The other wood finish will remain as illustrated in the picture.Design your custom furniture with ease from our selection module.Simple maintenance for functional preservation.</p><p> The product images have props used for illustrative purposes.Please refer to the picture for technical drawing.       </p>",1300,450,0,available,25564,images/mainImage-1714991534737.jpg,"[""images/additionalImages-1714991534795.jpg"",""images/additionalImages-1714991534867.jpg""]",[],[],[],[],662039729294ed21817075b4,TRUE,2024-05-06T10:32:16.164Z,,"[{""type"":""size"",""value"":""L 1300 X D 450 X H 450mm"",""price"":""1000"",""attributeImage"":null,""_id"":""6638b1b006e373ba5480993f""},{""type"":""size"",""value"":""L 1500 X D 450 X H 450mm"",""price"":""1350"",""attributeImage"":null,""_id"":""6638b1b006e373ba54809940""},{""type"":""size"",""value"":""L 1700 X D 450 X H 450mm"",""price"":""1750"",""attributeImage"":null,""_id"":""6638b1b006e373ba54809941""},{""type"":""material"",""value"":""D-FB01-CHARCOAL FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba54809942""},{""type"":""material"",""value"":""D-FB02-SLATE FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba54809943""},{""type"":""material"",""value"":""D-FB02-SLATE FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba54809944""},{""type"":""material"",""value"":""D-FB03-CLOUD FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba54809945""},{""type"":""material"",""value"":""D-FB04-SAND FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba54809946""},{""type"":""material"",""value"":""D-FB05-DIJON FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba54809947""},{""type"":""material"",""value"":""D-FB06-BROWN FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba54809948""},{""type"":""material"",""value"":""D-FB06-BROWN FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba54809949""},{""type"":""material"",""value"":""D-FB07-BERRY FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba5480994a""},{""type"":""material"",""value"":""D-FB08-AQUA FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba5480994b""},{""type"":""material"",""value"":""D-FB09-MOSS FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba5480994c""},{""type"":""material"",""value"":""D-FB10-LEMON FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba5480994d""},{""type"":""material"",""value"":""D-FB11-NAVY BLUE FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba5480994e""},{""type"":""material"",""value"":""D-FB12-ICE BLUE FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba5480994f""},{""type"":""material"",""value"":""D-FB12-ICE BLUE FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba54809950""},{""type"":""material"",""value"":""D-FB13-DARK GREEN FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba54809951""},{""type"":""material"",""value"":""D-FB13-DARK GREEN FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba54809952""},{""type"":""material"",""value"":""D-FB14-TURQOISE GREEN FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba54809953""},{""type"":""material"",""value"":""D-FB14-TURQOISE GREEN FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba54809954""},{""type"":""material"",""value"":""D-FB15-BLACK FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba54809955""},{""type"":""material"",""value"":""D-FB16-ORANGE FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba54809956""},{""type"":""material"",""value"":""D-FB17-MINT FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba54809957""},{""type"":""material"",""value"":""D-FB17-MINT FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba54809958""},{""type"":""material"",""value"":""D-FB18-WHITE FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba54809959""},{""type"":""material"",""value"":""D-FB19-VIOLET FABRIC"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991534904.jpg"",""_id"":""6638b1b006e373ba5480995a""}]",FALSE,TRUE,,,Creative Furniture Sopa Design Bench with Storage cum Ottoman an Attractive Statement Piece with Velvet Upholstery,Creative Furniture Sopa Design Bench with Storage cum Ottoman an Attractive Statement Piece with Velvet Upholstery,Creative Furniture Sopa Design Bench with Storage cum Ottoman an Attractive Statement Piece with Velvet Upholstery
663890cb9133a16c764f0331,Creative Furniture Theo Design Modern Elegant Reception Desk with Pedestal in Wooden Laminate Finish,"The Theo Design by Creative Furniture. This Reception Desk is one of the popular reception table within the Creative Furniture catalog.

The front reception panel has horizontal panels giving the table a rich look as a first impression of the reception counter. The top panel for receiving visitors is wide enough for signing with any reception pen or keeping a reception bell to alert new customers.",TRUE,5250,7000,AED,0,0,Discount,"<p>The Theo Design by Creative Furniture. This Reception Desk is one of the popular reception table within the Creative Furniture catalog.</p><p><br></p><p>The front reception panel has horizontal panels giving the table a rich look as a first impression of the reception counter. The top panel for receiving visitors is wide enough for signing with any reception pen or keeping a reception bell to alert new customers.</p><p><br></p><p>This modern reception centerpiece comes with a 3-drawer cabinet with wheels with a lock, to store files, and other important documents or company office related items. The reception counter has good height , so that the receptionist can sit on the reception chair and have a good view of incoming visitors.This modern table comes in Wooden Laminate Finish along with High-Pressure Laminated Sheet with a marble appearance and will make any office stand out and give all the customers a strong and solid first impression. If you are looking for an eye-catching reception desk do not look any further.Assuring endurance and sturdiness crafted from robust Egger / Emilam / Danube Boards.Make sure the finish is determined after the design selection.You may pick any single wood finish for this product from the color spectrum below.The other solid hue will remain as illustrated in the picture.The wires are pulled into the panel legs to create a completely clutter-free tabletop and provide more productive work area.Design your custom furniture with ease from our selection module.Simple maintenance for functional preservation.</p><p><br></p><p>The product images have props used for illustrative purposes.Please refer to the picture for technical drawing. </p>",760,1100,0,available,,images/mainImage-1714983111530.png,"[""images/additionalImages-1714983111540.png""]",[],[],[],[],662039729294ed21817075b4,TRUE,2024-05-06T08:11:55.964Z,,"[{""type"":""size"",""value"":""L 1600 x D 700 x H 760/1100"",""price"":""5250"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c574""},{""type"":""size"",""value"":""L 1800 x D 700 x H 760/1100"",""price"":""5700"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c575""},{""type"":""size"",""value"":""L 2000 x D 700 x H 760/1100"",""price"":""6150"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c576""},{""type"":""size"",""value"":""L 2200 x D 700 x H 760/1100"",""price"":""6600"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c577""},{""type"":""size"",""value"":""L 2400 x D 700 x H 760/1100"",""price"":""7050"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c578""},{""type"":""size"",""value"":""L 2800 x D 800 x H 760/1100"",""price"":""7500"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c579""},{""type"":""material"",""value"":""W-PLB01-ANTHRACITE JURA SLATE"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c57a""},{""type"":""material"",""value"":""W-PLB02-METAL FABRIC ANTHRACITE"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c57b""},{""type"":""material"",""value"":""W-PLB03-ANTIQUE WALNUT"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c57c""},{""type"":""material"",""value"":""W-PLB04-BLACK BROWN THERMO OAK"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c57d""},{""type"":""material"",""value"":""W-PLB05-CROWN WALNUT"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c57e""},{""type"":""material"",""value"":""W-PLB06-QUARTER CHERRY"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c57f""},{""type"":""material"",""value"":""W-PLB07-NATURAL TEAK"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c580""},{""type"":""material"",""value"":""W-PLB08-NATURAL DIJON WALNUT"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c581""},{""type"":""material"",""value"":""W-PLB09-BROWN ARIZONA OAK"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c582""},{""type"":""material"",""value"":""W-PLB10-RUSTIC OAK"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c583""},{""type"":""material"",""value"":""W-PLB11-BROWN KANSAS OAK"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c584""},{""type"":""material"",""value"":""W-PLB12-NATURAL CORBRIDGE OAK"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c585""},{""type"":""material"",""value"":""W-PLB13-NATURAL DAVOS OAK"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c586""},{""type"":""material"",""value"":""W-PLB14-WHITE OAK"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c587""},{""type"":""material"",""value"":""W-PLB15-SILKY OAK"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c588""},{""type"":""material"",""value"":""W-PLB16-CORSICCA CHERRY"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c589""},{""type"":""material"",""value"":""W-PLB17-URBAN OAK"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c58a""},{""type"":""material"",""value"":""W-PLB18-ALASKA WALNUT"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c58b""},{""type"":""material"",""value"":""W-PLB19-AMERICAN HICKORY"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c58c""},{""type"":""material"",""value"":""W-PLB20-HONEY DEW OAK"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c58d""},{""type"":""material"",""value"":""W-PLB21-ROUGE WALNUT"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c58e""},{""type"":""material"",""value"":""W-PLB22-SUMTRA TEAK"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c58f""},{""type"":""material"",""value"":""W-PLB23-TANNERY OAK"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c590""},{""type"":""material"",""value"":""W-PLB24-DELIGHT WALNUT"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c591""},{""type"":""material"",""value"":""W-PLB25-RED CHERRY"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c592""},{""type"":""material"",""value"":""W-PLB26-MAHAGONY"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c593""},{""type"":""material"",""value"":""W-PLB27-BLACK ASH"",""price"":""0"",""attributeImage"":null,""_id"":""663e870ccf526094fc30c594""}]",TRUE,TRUE,,,Creative Furniture Theo Design Modern Elegant Reception Desk with Pedestal in Wooden Laminate Finish,Creative Furniture Theo Design Modern Elegant Reception Desk with Pedestal in Wooden Laminate Finish,Creative Furniture Theo Design Modern Elegant Reception Desk with Pedestal in Wooden Laminate Finish
6638b36c06e373ba5480a006,Sean Series Home Pouffe,"The Sean Pouffe Design by Creative Furniture. Having a timeless design and a subtle color scheme, This is very popular within the Creative Furniture catalog. The Pouffe's elegant finish makes it a fantastic accent piece for the living room, bedroom, study, and hallway. ",TRUE,1250,1786,AED,0,0,New,"<p>   The Sean Pouffe Design by Creative Furniture. Having a timeless design and a subtle color scheme, This&nbsp;is very popular within the Creative Furniture catalog.&nbsp;The Pouffe's elegant finish makes it a fantastic accent piece for the living room, bedroom, study, and hallway. We take great pleasure in our fashionable yet high-quality designs, and we promise that the appearance, comfort, and affordability of our Pouffe will leave you feeling delighted.This super comfortable Pouffe comes in with Velvet Upholstery and will make any public space stand out and giving all the visitors a strong and solid first impression. If you are looking for an eye-catching&nbsp;Seating do not look any further.</p><p> You may pick any single upholstery fabric for this product from the color spectrum below.</p><p> Make sure the finish is determined after the design selection.</p><p> The other finishes will remain as illustrated in the picture.</p><p> The pouffe upholstery will remain as illustrated in the picture.Design your custom furniture with ease from our selection module.</p><p> The above product is as is.</p><p> Simple maintenance for functional preservation.</p><p> The product images have props used for illustrative purposes.</p><p> Please refer to the picture for technical drawing.   </p>",450,450,0,available,89257,images/mainImage-1714991978929.jpg,"[""images/additionalImages-1714991978962.jpg"",""images/additionalImages-1714991978965.jpg"",""images/additionalImages-1714991978968.jpg"",""images/additionalImages-1714991978980.jpg""]",[],[],[],[],662039729294ed21817075b4,TRUE,2024-05-06T10:39:40.256Z,,"[{""type"":""size"",""value"":""L 450mm x D 450mm x 450 Ht"",""price"":""1250"",""attributeImage"":null,""_id"":""6638b36c06e373ba5480a007""},{""type"":""material"",""value"":""W-VLT01-DOVE VELVET"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991978981.jpg"",""_id"":""6638b36c06e373ba5480a008""},{""type"":""material"",""value"":""W-VLT02-SILVER GREY VELVET"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991978981.jpg"",""_id"":""6638b36c06e373ba5480a009""},{""type"":""material"",""value"":""W-VLT03-CARAMEL VELVET"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991978981.jpg"",""_id"":""6638b36c06e373ba5480a00a""},{""type"":""material"",""value"":""W-VLT04-IVORY VELVET"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991978981.jpg"",""_id"":""6638b36c06e373ba5480a00b""},{""type"":""material"",""value"":""W-VLT05-WINE VELVET"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991978981.jpg"",""_id"":""6638b36c06e373ba5480a00c""},{""type"":""material"",""value"":""W-VLT06-MARINEVELVET"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991978981.jpg"",""_id"":""6638b36c06e373ba5480a00d""},{""type"":""material"",""value"":""W-VLT07-PEACOCK VELVET"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991978981.jpg"",""_id"":""6638b36c06e373ba5480a00e""},{""type"":""material"",""value"":""W-VLT08-AZURE VELVET"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991978981.jpg"",""_id"":""6638b36c06e373ba5480a00f""},{""type"":""material"",""value"":""W-VLT09-LAVENDER VELVET"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991978981.jpg"",""_id"":""6638b36c06e373ba5480a010""},{""type"":""material"",""value"":""W-VLT10-OLIVE GREEN VELVET"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991978981.jpg"",""_id"":""6638b36c06e373ba5480a011""},{""type"":""material"",""value"":""W-VLT11-MAROON VELVET"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991978981.jpg"",""_id"":""6638b36c06e373ba5480a012""},{""type"":""material"",""value"":""W-VLT12-MANGO VELVET"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991978981.jpg"",""_id"":""6638b36c06e373ba5480a013""},{""type"":""material"",""value"":""W-VLT13-BROWN VELVET"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991978981.jpg"",""_id"":""6638b36c06e373ba5480a014""},{""type"":""material"",""value"":""W-VLT14-DEEP PURPLE VELVET"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991978981.jpg"",""_id"":""6638b36c06e373ba5480a015""},{""type"":""material"",""value"":""W-VLT15-LEMON YELLOW VELVET"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991978981.jpg"",""_id"":""6638b36c06e373ba5480a016""},{""type"":""material"",""value"":""W-VLT16-MINT GREEN VELVET"",""price"":""0"",""attributeImage"":""images/attributeImages-1714991978981.jpg"",""_id"":""6638b36c06e373ba5480a017""}]",FALSE,TRUE,,,Sean Series Home Pouffe,Sean Series Home Pouffe,Sean Series Home Pouffe
6638a48d06e373ba54807b28,Creative Furniture RioSeries Meeting Table cum Conference Table Refined Asthetically in Wooden Laminate Finish with Metal Frame.,The RioSeries by Creative Furniture. This Office Meeting cum Conference Table is one of the popular conversation table within the Creative Furniture catalog.,TRUE,2950,4917,AED,0,0,Discount,<p>The RioSeries by Creative Furniture. This Office Meeting cum Conference Table is one of the popular conversation table within the Creative Furniture catalog. This Meeting table is magnificiently incredible for commercial areas which creates an impact on any guest walking in your space for a formal or informal conversation.Being it a statememt piece in your chat room giving it an ambience feel for seminars or council gatherings too.This alluring table comes in Wooden Laminate Finish and will make any office stand out and give all the customers a strong and solid first impression. If you are looking for an eye-catching Meeting table do not look any further.Assuring endurance and sturdiness crafted from Mild steel finished in powder coating or electroplating.Make sure the finish is determined after the design has been selection.You may pick any single wood finish for this product from the color spectrum below.The other solid hue will remain as illustrated in the picture.The wires are pulled into the panel legs to create a completely clutter-free tabletop and provide more productive work area.Design your custom furniture with ease from our selection module.Simple maintenance for functional preservation.</p><p> The product images have props used for illustrative purposes.Please refer to the picture for technical drawing.         </p>,1800,760,0,available,5662,images/mainImage-1714988171747.jpg,"[""images/additionalImages-1714988171764.jpg""]",[],[],[],[],662039729294ed21817075b4,TRUE,2024-05-06T09:36:13.166Z,,"[{""type"":""size"",""value"":""L 1800 x D 1000 x H 760 For 6 People"",""price"":""2950"",""attributeImage"":null,""_id"":""6638a48d06e373ba54807b29""},{""type"":""size"",""value"":""L 2000 x D 1000 x H 760 For 6 to 8 People"",""price"":""3450"",""attributeImage"":null,""_id"":""6638a48d06e373ba54807b2a""},{""type"":""size"",""value"":""L 2200 x D 1200 x H 760 For 6 to 8 People"",""price"":""4150"",""attributeImage"":null,""_id"":""6638a48d06e373ba54807b2b""},{""type"":""size"",""value"":""L 2400 x D 1200 x H 760 For 8 to 10 People"",""price"":""4650"",""attributeImage"":null,""_id"":""6638a48d06e373ba54807b2c""},{""type"":""material"",""value"":""W-PLB01-ANTHRACITE JURA SLATE"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b2d""},{""type"":""material"",""value"":""W-PLB02-METAL FABRIC ANTHRACITE"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b2e""},{""type"":""material"",""value"":""W-PLB03-ANTIQUE WALNUT"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b2f""},{""type"":""material"",""value"":""W-PLB04-BLACK BROWN THERMO OAK"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b30""},{""type"":""material"",""value"":""W-PLB05-CROWN WALNUT"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b31""},{""type"":""material"",""value"":""W-PLB06-QUARTER CHERRY"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b32""},{""type"":""material"",""value"":""W-PLB07-NATURAL TEAK"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b33""},{""type"":""material"",""value"":""W-PLB08-NATURAL DIJON WALNUT"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b34""},{""type"":""material"",""value"":""W-PLB09-BROWN ARIZONA OAK"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b35""},{""type"":""material"",""value"":""W-PLB10-RUSTIC OAK"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b36""},{""type"":""material"",""value"":""W-PLB11-BROWN KANSAS OAK"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b37""},{""type"":""material"",""value"":""W-PLB12-NATURAL CORBRIDGE OAK"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b38""},{""type"":""material"",""value"":""W-PLB13-NATURAL DAVOS OAK"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b39""},{""type"":""material"",""value"":""W-PLB14-WHITE OAK"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b3a""},{""type"":""material"",""value"":""W-PLB15-SILKY OAK"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b3b""},{""type"":""material"",""value"":""W-PLB16-CORSICCA CHERRY"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b3c""},{""type"":""material"",""value"":""W-PLB17-URBAN OAK"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b3d""},{""type"":""material"",""value"":""W-PLB18-ALASKA WALNUT"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b3e""},{""type"":""material"",""value"":""W-PLB19-AMERICAN HICKORY"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b3f""},{""type"":""material"",""value"":""W-PLB20-HONEY DEW OAK"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b40""},{""type"":""material"",""value"":""W-PLB21-ROUGE WALNUT"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b41""},{""type"":""material"",""value"":""W-PLB22-SUMTRA TEAK"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b42""},{""type"":""material"",""value"":""W-PLB23-TANNERY OAK"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b43""},{""type"":""material"",""value"":""W-PLB24-DELIGHT WALNUT"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b44""},{""type"":""material"",""value"":""W-PLB25-RED CHERRY"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b45""},{""type"":""material"",""value"":""W-PLB26-MAHAGONY"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b46""},{""type"":""material"",""value"":""W-PLB27-BLACK ASH"",""price"":""0"",""attributeImage"":""images/attributeImages-1714988171782.jpg"",""_id"":""6638a48d06e373ba54807b47""}]",FALSE,TRUE,,,Creative Furniture RioSeries Meeting Table cum Conference Table Refined Asthetically in Wooden Laminate Finish with Metal Frame.,Creative Furniture RioSeries Meeting Table cum Conference Table Refined Asthetically in Wooden Laminate Finish with Metal Frame.,Creative Furniture RioSeries Meeting Table cum Conference Table Refined Asthetically in Wooden Laminate Finish with Metal Frame.
